331|-905.0422483007683
756|276.2847416614354
190|798.0475270194293
-145|-374.05407804042136
858|-60.96997185552971
224|-294.5994905690226
873|-662.0733895317832
-897|-416.0345014842584
812|20.858932627241757
-576|-690.2268360989827
-438|-38.65350685806118
-679|-298.2494205744655
460|-483.347418400214
-98|-747.6388603850642
685|548.1362677610248
-250|-986.6777872419478
578|427.88658306363254
-71|-657.1248471915235
-584|9.62818549299675
846|777.0894557351996
-232|-24.71966180545678
-142|-827.5507808842112
992|-198.1766398275961
166|610.3212327376073
679|-657.9453974672973
-940|963.7429418294132
759|-515.1152316985945
-138|-711.5811081672463
847|265.8237455283718
540|358.89641228564074
601|-318.14038223339764
681|43.06752113481889
-411|674.9830300813833
-272|52.1501235689077
-274|-479.37902959378744
980|254.55009095559944
802|-637.1375368566137
-171|-757.6183781219254
760|-522.5475739628996
-973|-333.4718457845893
393|-676.8466153015438
-639|235.05694493425653
906|-262.1613317509732
-374|-365.05922823355945
-391|422.53908905723847
721|-910.9863014866346
-881|-638.449660177645
787|461.35210476188104
-991|-519.2334501119074
-655|-752.3394029660093
-757|-41.39726704105135
-490|141.2571110032493
533|-487.869629482806
-371|107.77900857680402
-15|905.0448672875523
-167|-446.48248189998844
-300|158.9525658516825
229|-22.629357660787264
-629|-892.2658472959206
468|456.16402076175245
657|244.93733356087455
51|109.58641182172187
69|-541.9668264883948
-394|-29.485060339685447
-541|699.435273996256
-206|398.7574723501475
-379|24.935911905104604
-700|32.277779823850096
-167|-810.1762440699847
-468|624.1379094108058
503|176.67970062461745
259|-848.7925374734906
-932|861.6964409611089
275|-292.55897320769986
-403|67.43732664144886
-954|-204.08749550832897
270|-114.07298996756583
-725|56.71655715245652
-494|-950.4222714657418
77|985.7725382162876
546|497.96720931436016
8|357.4293720106971
582|838.7568521302064
-447|284.82804575195655
-584|625.0106123964608
-776|-839.2522606433879
494|-62.498390475860674
519|-720.3891387476298
318|729.5941737619121
610|-530.4750003724307
850|57.88206429484467
637|-690.6606834869642
213|-58.98260370506159
91|-178.71660291368642
191|773.9628232486955
908|-716.2137654534954
936|-501.9835106177166
939|324.03792327105657
-469|-756.3762142387582
419|610.8080091314744
444|50.620514541065404
634|442.616146819812
-458|-295.84139136204215
549|-192.04655350777466
486|-607.7808427959419
-602|921.9452453472809
873|168.39368770556825
-114|136.73343579353264
833|-620.3039608334993
-531|-496.55214724439946
115|558.1924299150025
985|931.2991931341919
267|-810.4304521094418
-314|-487.4122221360477
-167|-935.4630452390793
-888|730.0489427637683
340|740.3809848851463
-455|580.5496581962707
118|538.0224898094455
202|615.0036559721987
302|143.9591066985913
616|-595.8742932425419
260|521.1608988299961
398|-180.51555082432014
-955|370.2670916352329
82|60.41458289056118
324|809.2835380516583
-19|565.5447042120334
-675|253.53226833385406
284|-807.7294127552459
913|-208.72271638478912
589|-631.1518065820485
326|242.42505636252463
-77|-602.1151947113624
-119|267.89516296845295
-928|404.4892980288712
-125|-716.9708252525749
-844|-421.4057206932366
889|-959.921805686861
29|-182.12729480160237
187|-275.84530637103194
-134|24.982159452606084
-979|-150.462970201654
-319|117.98613050953168
-755|-373.0569531542782
-886|-580.8835744989367
960|847.4421944353562
398|-169.64213079995432
-303|-486.6081054271758
-844|-785.1412326686344
636|123.23402940256028
-407|-191.9951515209175
-459|-427.7231119975203
331|-98.47649990915158
698|96.87490757752312
798|423.18200515492504
-172|-433.2490824724937
-433|-295.9505770462964
-227|334.1299486695682
75|264.1888795020259
144|-870.2137063148402
-169|938.5254190535354
-542|607.549722207807
16|299.94448000880834
-324|115.86551510177401
-848|-515.6828207644703
178|-572.8240661571422
733|316.39397292608237
381|273.9835764907598
-291|-503.65396730159404
-498|224.89225738014966
-113|-59.7305860301725
-685|-22.123551986820758
-855|804.0041974338558
288|694.996226858905
277|-574.8128268257049
593|293.78404585517023
-393|707.2880609220288
-902|-778.2168471252478
352|971.799501412924
351|616.0067651168536
683|484.2339959309197
-168|-853.7780123820329
656|-63.18626514670029
-171|328.22367185858457
-732|-311.444140754558
-84|-425.66787487894237
-74|-725.0253128052032
477|618.6602054631785
164|416.4198287298725
-378|777.0860500528652
152|-969.6748475975077
721|-962.194556906478
-445|-835.0654891613021
-370|-890.4036316874755
426|-223.10842567305133
-684|-860.5468063967712
89|323.2454120701948
-399|297.75973112399697
304|-240.46404322334115
734|26.468587768045154
-317|736.5956012216227
-440|-659.2690238153926
-206|-416.98247573883145
-735|-381.49747121621874
683|-553.3373387236167
937|-143.14694433015984
271|922.5395605020124
-668|-218.07320412131003
-367|-36.6072558853931
454|-693.3479314252302
472|273.2147872100163
-579|-569.7186894280533
-708|659.5921548527929
-885|213.0859200444802
-428|-604.2954579137656
-716|378.36294951782224
767|-250.0048344172783
424|278.25520721198154
-777|-950.9818262357308
340|-233.9598782644448
790|-349.04620828636746
-987|-31.536694257279464
404|55.97152237213277
908|-838.507714984456
580|948.7023353643986
